time/fps,time/time_elapsed,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,train/loss,train/clip_range,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss,train/learning_rate,train/value_loss,train/std,train/n_updates,train/explained_variance,train/approx_kl
9,3395,15,529.0244537699999,129.88,30720,356.2186584472656,0.2,-1.5560452070087194,0.06669921875,-0.008267542370595038,0.0003,2660.3539358139037,0.5260155200958252,5540,0.9621065482497215,0.0072906874
9,3624,16,553.49692382,127.92,32768,498.60601806640625,0.2,-1.5496452536433936,0.043359375,-0.0071251011948334055,0.0003,4614.890225028992,0.5254681706428528,5550,0.8710920214653015,0.0058841645
9,3847,17,543.12979836,131.06,34816,559.6630249023438,0.2,-1.5454755652695895,0.06826171875,-0.011939791447366588,0.0003,1469.7683999061585,0.5232888460159302,5560,0.9338127970695496,0.007903514
9,4073,18,557.57842273,132.74,36864,135.283935546875,0.2,-1.5341362610459328,0.0984375,-0.008995169973059092,0.0003,1156.711806678772,0.5191221237182617,5570,0.9788948614150286,0.009628795
9,4301,19,517.22471484,133.98,38912,111.67767333984375,0.2,-1.5159205380827188,0.1126953125,-0.006188538747665007,0.0003,733.3768701076508,0.5149712562561035,5580,0.9566148854792118,0.011410203
9,4525,20,520.61351229,133.58,40960,911.3402099609375,0.2,-1.5056692026555538,0.03134765625,-0.004776470031356439,0.0003,5052.368471717835,0.5139999389648438,5590,0.867008775472641,0.0054780454
9,4749,21,499.17044198,134.23,43008,577.220458984375,0.2,-1.5023755457252264,0.056103515625,-0.008175991973257624,0.0003,2952.9558366775514,0.5126057863235474,5600,0.9241557270288467,0.007190941
9,4982,22,446.34674498,124.68,45056,177.718017578125,0.2,-1.4979736868292093,0.12099609375,-0.011108715322916397,0.0003,868.4747995376587,0.5129297971725464,5610,0.9757475536316633,0.011527322
9,5211,23,403.46397689,122.5,47104,1683.94921875,0.2,-1.5018840614706277,0.043701171875,-0.006249129977368284,0.0003,8837.500874328613,0.5137670636177063,5620,0.8764440566301346,0.0035944856
9,5437,24,369.82809610000004,122.01,49152,344.2776794433594,0.2,-1.5012138545513154,0.049951171875,-0.009626620897324755,0.0003,2547.2841464996336,0.512728214263916,5630,0.936532735824585,0.006175274
9,5656,25,389.56469482,125.95,51200,735.293212890625,0.2,-1.4978333715349437,0.037939453125,-0.006762099955813028,0.0003,5086.696047782898,0.5120465755462646,5640,0.8875466287136078,0.0054754163
9,5880,26,441.77022604000007,132.57,53248,687.8048706054688,0.2,-1.4973017677664757,0.03291015625,-0.009607360532390885,0.0003,3220.611999988556,0.5123594999313354,5650,0.8999451249837875,0.00542325
9,6107,27,419.30462075,129.38,55296,315.52587890625,0.2,-1.4943374119699002,0.096337890625,-0.011096358057693578,0.0003,1313.1258500099182,0.5101474523544312,5660,0.966718927025795,0.010847044
9,6335,28,404.17454595,131.66,57344,973.0323486328125,0.2,-1.4916802123188972,0.064111328125,-0.006989151841844432,0.0003,3615.5334882736206,0.5117634534835815,5670,0.9396969862282276,0.008202206
9,6566,29,452.68035577,130.23,59392,6049.39501953125,0.2,-1.4909259099513292,0.052294921875,-0.009537988345255145,0.0003,2729.222201728821,0.5096833109855652,5680,0.9500535540282726,0.006369234
