rollout/ep_rew_mean,time/fps,train/ent_coef,time/episodes,rollout/ep_len_mean,train/n_updates,train/learning_rate,train/ent_coef_loss,time/total_timesteps,time/time_elapsed,train/critic_loss,train/actor_loss
730.5506694000002,8,0.40622010827064514,856,101.8,341816,0.0003,-0.36030739545822144,92017,10306,1178.208740234375,-100.77975463867188
747.1770351500002,8,0.4011380970478058,860,101.72,342225,0.0003,0.18081101775169373,92426,10352,1269.205810546875,-160.0640869140625
745.6335897600002,8,0.4129430055618286,864,102.38,342666,0.0003,0.053513720631599426,92867,10402,1170.9979248046875,-134.2017364501953
744.0395824200001,8,0.40406158566474915,868,103.47,343099,0.0003,-0.40445005893707275,93300,10450,1831.9842529296875,-115.5689697265625
730.2626855300001,8,0.4121508002281189,872,102.88,343563,0.0003,0.1145177036523819,93764,10502,849.44921875,-124.44578552246094
731.46508085,8,0.423480361700058,876,102.47,343977,0.0003,-0.04386327415704727,94178,10548,712.7889404296875,-130.96725463867188
713.16950314,8,0.4288102984428406,880,104.12,344503,0.0003,0.08733780682086945,94704,10606,682.23095703125,-146.55650329589844
712.64244638,8,0.42544081807136536,884,103.96,344942,0.0003,0.052137162536382675,95143,10655,1431.876953125,-148.26803588867188
739.2587847699999,8,0.4219127893447876,888,105.63,345395,0.0003,-0.12253379076719284,95596,10706,1044.6885986328125,-163.51214599609375
739.8727755499999,8,0.4227123558521271,892,105.23,345790,0.0003,0.1500391960144043,95991,10751,2013.751220703125,-146.65463256835938
755.13135951,8,0.4140058159828186,896,105.43,346096,0.0003,0.012819580733776093,96297,10786,1108.9609375,-121.69215393066406
784.5770290599997,8,0.41084399819374084,900,106.11,346512,0.0003,-0.08215069025754929,96713,10833,2274.01904296875,-152.16514587402344
806.3067967199999,8,0.40572240948677063,904,102.83,346833,0.0003,0.05393684655427933,97034,10871,712.5773315429688,-182.19805908203125
823.8214199,8,0.39998120069503784,908,102.23,347192,0.0003,-0.24016666412353516,97393,10912,1031.1971435546875,-134.0572967529297
807.6023263,8,0.3925137221813202,912,101.83,347680,0.0003,-0.12019258737564087,97881,10966,862.552001953125,-161.8170166015625
791.4827690199999,8,0.39794307947158813,916,102.23,348068,0.0003,-0.12481776624917984,98269,11010,911.0843505859375,-201.93077087402344
790.6943654199999,8,0.40363752841949463,920,102.64,348502,0.0003,0.2754129469394684,98703,11058,1132.912841796875,-150.4543914794922
792.1465766200001,8,0.4069986045360565,924,101.99,348860,0.0003,-0.060873422771692276,99061,11099,784.796630859375,-153.57164001464844
779.8339991500002,8,0.40478333830833435,928,100.47,349206,0.0003,0.12681400775909424,99407,11139,818.3250122070312,-122.198486328125
778.1596754999998,8,0.4169825315475464,932,101.46,349658,0.0003,0.11276405304670334,99859,11189,1939.9791259765625,-133.08050537109375
