time/fps,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/iterations,train/entropy_loss,train/explained_variance,train/clip_range,train/value_loss,train/learning_rate,train/clip_fraction,train/std,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/loss
9,571.31,28442,276480,-789.09574044,135,-2.4760892458260058,0.8363215327262878,0.2,433.2193069934845,0.0003,0.038818359375,0.8342220783233643,-0.00928591140836943,0.005773216,2080,82.60655212402344
9,582.95,28651,278528,-836.15879303,136,-2.465772670507431,0.9759328998625278,0.2,49.41054196953773,0.0003,0.164599609375,0.8257578611373901,-0.011380282265599817,0.01836452,2090,14.478187561035156
9,585.53,28860,280576,-839.77951826,137,-2.452745006233454,0.9031452164053917,0.2,423.1736893892288,0.0003,0.100927734375,0.8266762495040894,-0.009626086769276298,0.009543145,2100,809.8433837890625
9,585.29,29073,282624,-842.79815955,138,-2.455817897617817,0.4010128378868103,0.2,385.6413499355316,0.0003,0.0744140625,0.8251652121543884,-0.00856734805565793,0.009194521,2110,52.109657287597656
9,588.33,29286,284672,-824.3844354,139,-2.4521047070622446,0.3555282950401306,0.2,3730.1633228063583,0.0003,0.029931640625,0.8248763084411621,-0.002733627324050758,0.00086859893,2120,606.2752075195312
9,585.8,29497,286720,-817.6141916200002,140,-2.451637606322765,0.7732951045036316,0.2,2900.6597792625425,0.0003,0.006396484375,0.8245055675506592,-0.003919792387750931,0.003304067,2130,918.3118896484375
9,585.63,29706,288768,-814.52083545,141,-2.4490959882736205,0.7622383683919907,0.2,3071.4069724082947,0.0003,0.03017578125,0.8225809335708618,-0.004905977155431174,0.0050911345,2140,372.1531982421875
9,585.63,29915,290816,-797.1545195899998,142,-2.428410781174898,0.8028816878795624,0.2,312.2336240768433,0.0003,0.088330078125,0.8093945980072021,-0.013811992389673833,0.009180123,2150,66.03300476074219
9,574.84,30128,292864,-795.7840311600002,143,-2.4174936555325983,0.7368385791778564,0.2,91.03669656515122,0.0003,0.110302734375,0.8095759153366089,-0.015399818381411023,0.011187963,2160,13.729728698730469
9,585.53,30338,294912,-836.1362251900001,144,-2.414034041017294,0.6580740213394165,0.2,2169.0300612926485,0.0003,0.03037109375,0.8093481063842773,-0.006887575700238813,0.004721976,2170,331.7232666015625
9,587.14,30549,296960,-844.3657183299998,145,-2.418076726049185,0.8626100867986679,0.2,370.52472577095034,0.0003,0.050732421875,0.8121811151504517,-0.008350332063855603,0.0069457823,2180,73.57209777832031
9,584.35,30761,299008,-832.1879995400002,146,-2.4178953029215338,0.8903067782521248,0.2,256.3261281847954,0.0003,0.08681640625,0.8108953237533569,-0.01460522415000014,0.008183433,2190,143.22998046875
9,584.55,30972,301056,-838.86359289,147,-2.415486642718315,0.5131312012672424,0.2,5846.174996948243,0.0003,0.0400390625,0.8107500076293945,-0.0034327511573792437,0.0035199756,2200,6751.39306640625
9,594.41,31182,303104,-874.80638296,148,-2.413911137729883,0.49777817726135254,0.2,2775.72786026001,0.0003,0.030908203125,0.8081114292144775,-0.004598880908451975,0.0025728105,2210,416.89410400390625
9,603.2,31392,305152,-887.8489356000001,149,-2.402073194086552,0.9497038349509239,0.2,409.06201548576354,0.0003,0.086279296875,0.8004398345947266,-0.009909655357478186,0.014391677,2220,199.5966339111328
9,595.18,31607,307200,-835.69710972,150,-2.395145830512047,0.9338404834270477,0.2,264.15500304698946,0.0003,0.1025390625,0.8040595650672913,-0.015647172697936185,0.00913831,2230,55.00028991699219
9,597.87,31819,309248,-820.8702894800002,151,-2.4004565730690954,0.524744302034378,0.2,9583.85763015747,0.0003,0.003564453125,0.8038413524627686,-0.0016353517508832737,0.0027398402,2240,2304.507568359375
9,598.56,32029,311296,-797.7015488500001,152,-2.4001264117658136,0.7386862933635712,0.2,3285.576423549652,0.0003,0.015771484375,0.8037444353103638,-0.0036901143568684345,0.004490045,2250,2167.037353515625
9,606.01,32240,313344,-798.40130714,153,-2.4004948496818543,0.7840056717395782,0.2,3193.0281505584717,0.0003,0.02138671875,0.803855299949646,-0.00730537594499765,0.003191025,2260,1475.639404296875
9,620.08,32449,315392,-805.3847851900001,154,-2.3967321045696734,0.7933145016431808,0.2,1923.9734498977662,0.0003,0.01728515625,0.8003612756729126,-0.005195421213284135,0.0031775974,2270,381.1065979003906
9,635.96,32660,317440,-791.41732454,155,-2.3848528623580934,0.8278945684432983,0.2,401.8317241191864,0.0003,0.050634765625,0.7944070100784302,-0.008259550129878335,0.007953292,2280,123.5400161743164
9,631.37,32869,319488,-783.3290817799998,156,-2.3732526019215583,0.6803644299507141,0.2,2261.7709590911863,0.0003,0.014697265625,0.7901798486709595,-0.005588460544822737,0.0031924297,2290,1104.11328125
9,637.75,33078,321536,-788.34828677,157,-2.360364630818367,0.9032010212540627,0.2,493.3529940605164,0.0003,0.113232421875,0.7865474820137024,-0.01400261267554015,0.018296849,2300,58.79670333862305
9,637.13,33289,323584,-807.81059228,158,-2.3840874679386617,0.8012866228818893,0.2,48.29075407385826,0.0003,0.176953125,0.8060590028762817,-0.01703684070962481,0.017457783,2310,21.328258514404297
9,640.52,33499,325632,-801.14161354,159,-2.4086471110582353,0.7842301279306412,0.2,504.71737559437753,0.0003,0.11064453125,0.8078136444091797,-0.008135492444853298,0.0079352185,2320,661.294921875
9,625.89,33712,327680,-753.8373621599999,160,-2.4015493273735045,0.5373079180717468,0.2,546.6034465074539,0.0003,0.06220703125,0.8013288974761963,-0.00851716859760927,0.006594861,2330,408.52996826171875
9,616.47,33922,329728,-735.3224146400003,161,-2.39205319955945,0.48945558071136475,0.2,3708.7043533325195,0.0003,0.02197265625,0.800336480140686,-0.003067399573046714,0.0037770562,2340,382.4902648925781
9,611.34,34133,331776,-729.7632926099998,162,-2.396839237213135,0.602088063955307,0.2,1714.5347816467286,0.0003,0.0328125,0.8039830923080444,-0.006818499814835377,0.0061492487,2350,2335.710693359375
9,617.25,34342,333824,-750.5490235999998,163,-2.3925756558775904,0.7911710739135742,0.2,422.5190895557404,0.0003,0.083056640625,0.7975213527679443,-0.011137976645841263,0.010133496,2360,222.32501220703125
9,610.25,34554,335872,-758.42377521,164,-2.3820905171334745,0.9626101069152355,0.2,67.21888328790665,0.0003,0.16572265625,0.796644389629364,-0.015263860375853255,0.0174958,2370,13.64461898803711
9,617.96,34763,337920,-753.2289608399999,165,-2.3814486272633077,0.5599110722541809,0.2,2842.6526625156403,0.0003,0.06337890625,0.7965260744094849,-0.004814542301755864,0.0036988345,2380,158.9928436279297
9,613.66,34973,339968,-729.0178072399999,166,-2.3849947936832905,0.5440968573093414,0.2,3783.2796347141266,0.0003,0.042626953125,0.7983121871948242,-0.005480873009946663,0.0060495157,2390,1525.59326171875
9,611.13,35183,342016,-707.5869009999999,167,-2.381200671941042,0.7701881229877472,0.2,1409.1720210313797,0.0003,0.035986328125,0.7941853404045105,-0.004941615421557799,0.0051771016,2400,121.2220230102539
9,619.94,35394,344064,-746.7561837799999,168,-2.3694773338735104,0.8216362595558167,0.2,1077.3910346508026,0.0003,0.05390625,0.7874829173088074,-0.008081678734743036,0.008280813,2410,96.1556396484375
9,624.39,35603,346112,-739.8355240399999,169,-2.3536322347819807,0.8848078548908234,0.2,495.185531938076,0.0003,0.07900390625,0.783400297164917,-0.006663525567273609,0.007079824,2420,56.68074035644531
9,640.03,35813,348160,-770.00134127,170,-2.3498233877122403,0.817057654261589,0.2,1174.621914243698,0.0003,0.047021484375,0.78289395570755,-0.0022319285475532525,0.0054747527,2430,88.86389923095703
9,646.73,36022,350208,-777.90762815,171,-2.3448322027921678,0.794993132352829,0.2,590.7489706993103,0.0003,0.05927734375,0.781111478805542,-0.008352107609971427,0.009285026,2440,91.47116088867188
9,658.17,36233,352256,-828.4843610699999,172,-2.3453022658824922,0.8937562182545662,0.2,275.0035048365593,0.0003,0.094921875,0.7840087413787842,-0.012342629785416647,0.008574395,2450,65.22459411621094
9,642.38,36444,354304,-800.6739025400001,173,-2.3456550762057304,0.8893047049641609,0.2,602.6275406599045,0.0003,0.132861328125,0.7817984819412231,-0.015456871519563719,0.014607206,2460,96.6839828491211
9,647.32,36653,356352,-807.74019831,174,-2.3433447904884814,0.7359899282455444,0.2,1247.8829030632974,0.0003,0.0822265625,0.7800458669662476,-0.004599974610027857,0.008923168,2470,70.93399810791016
9,648.3,36865,358400,-835.7431147299999,175,-2.3384465985000134,0.5270375907421112,0.2,546.363849234581,0.0003,0.0970703125,0.7790839672088623,-0.011590146651724354,0.009651219,2480,119.44034576416016
9,634.67,37078,360448,-784.0321522899998,176,-2.352214369177818,0.9300006702542305,0.2,324.0388489723206,0.0003,0.1330078125,0.7933387756347656,-0.014911535289138555,0.022213046,2490,197.2462615966797
9,641.53,37287,362496,-777.6951539499998,177,-2.3753189243376256,0.34129059314727783,0.2,4634.002876091004,0.0003,0.053271484375,0.7936986684799194,-0.002913025078305509,0.0041138064,2500,2359.467041015625
9,637.34,37501,364544,-759.8569425800001,178,-2.3727747961878776,0.646486222743988,0.2,4879.851082134247,0.0003,0.04150390625,0.7919158935546875,-0.005134637648006901,0.003479878,2510,9274.021484375
9,622.26,37712,366592,-736.91032393,179,-2.3697960391640662,0.8686020225286484,0.2,6755.522926902771,0.0003,0.001513671875,0.791890025138855,-0.002420923132740427,0.0012901763,2520,3218.3173828125
9,620.9,37925,368640,-735.0442886399999,180,-2.368058603256941,0.7078250646591187,0.2,4531.355802536011,0.0003,0.00263671875,0.7901806831359863,-0.004484039029921405,0.0022514625,2530,2454.405029296875
9,636.74,38137,370688,-775.2305019299997,181,-2.3666099339723585,0.8530168831348419,0.2,4423.367506790161,0.0003,0.0197265625,0.790962815284729,-0.0047748673023306765,0.003442038,2540,2688.78466796875
9,644.09,38347,372736,-791.7246795300001,182,-2.370856796205044,0.8627352565526962,0.2,2512.672645711899,0.0003,0.036181640625,0.7935218811035156,-0.006330984768283088,0.0050726626,2550,320.0377502441406
9,633.51,38558,374784,-771.9237584300004,183,-2.369201359897852,0.8177700787782669,0.2,1165.3650025844574,0.0003,0.04384765625,0.7887879610061646,-0.007581252927775495,0.008234024,2560,108.52325439453125
9,630.11,38769,376832,-758.2569882900003,184,-2.3604525685310365,0.7634774446487427,0.2,5178.19005022049,0.0003,0.055029296875,0.7870978713035583,-0.006411681247118395,0.0035464796,2570,2487.861328125
9,627.83,38979,378880,-743.1773751800001,185,-2.3572013482451437,0.8540977537631989,0.2,3710.320056438446,0.0003,0.01630859375,0.7856676578521729,-0.004781923693371937,0.002626507,2580,5590.03466796875
9,621.21,39192,380928,-712.02103348,186,-2.3524383641779423,0.551739513874054,0.2,3002.068117618561,0.0003,0.031298828125,0.7837501764297485,-0.004043659176386427,0.007072669,2590,625.20166015625
9,612.46,39402,382976,-695.7528227500001,187,-2.350783336907625,0.7719052135944366,0.2,5408.48406047821,0.0003,0.01181640625,0.7846994400024414,-0.004497900563001167,0.002172398,2600,3919.7265625
9,604.41,39612,385024,-648.5917154599999,188,-2.3550166562199593,0.813179537653923,0.2,3252.0239418029787,0.0003,0.0517578125,0.7873399257659912,-0.005336039722897113,0.0038891311,2610,304.8254699707031
9,597.75,39826,387072,-624.90384069,189,-2.35879043713212,0.7845004796981812,0.2,4889.417082977295,0.0003,0.006689453125,0.7874612808227539,-0.004207495613081846,0.0034072984,2620,1166.68798828125
9,584.51,40039,389120,-565.04691697,190,-2.358715746551752,0.83977010846138,0.2,4982.410518455506,0.0003,0.016064453125,0.7869264483451843,-0.008038545545423404,0.0035135518,2630,2702.53076171875
9,562.35,40253,391168,-466.16999021000004,191,-2.355187027901411,0.8292535990476608,0.2,4623.520791435241,0.0003,0.04462890625,0.784641444683075,-0.00840645860589575,0.005129034,2640,859.7567749023438
9,545.42,40466,393216,-469.72421693999996,192,-2.353593485802412,0.86453478038311,0.2,4813.036668586731,0.0003,0.013671875,0.7860581278800964,-0.005808736447943374,0.0032486697,2650,4258.60595703125
9,509.86,40682,395264,-398.0805530399999,193,-2.3571169450879097,0.8595943599939346,0.2,3945.358568382263,0.0003,0.023828125,0.7880048751831055,-0.0039003519428661092,0.0033720331,2660,2500.704345703125
9,495.29,40893,397312,-347.05359707,194,-2.3562016800045966,0.7198566496372223,0.2,7914.949052810669,0.0003,0.004833984375,0.7841634750366211,-0.004088290294748731,0.002366832,2670,2892.273681640625
9,461.83,41110,399360,-269.84734291999996,195,-2.3535294249653815,0.7410593926906586,0.2,6422.600929450989,0.0003,0.018994140625,0.7868375778198242,-0.005413605830108281,0.0028664926,2680,2470.8837890625
9,449.33,41321,401408,-256.51618974999997,196,-2.3541167810559274,0.8042199015617371,0.2,6727.647994232178,0.0003,0.026953125,0.7836136817932129,-0.005201932189811487,0.0048036785,2690,1356.8192138671875
9,442.11,41534,403456,-178.03219426999996,197,-2.347956407815218,0.32399970293045044,0.2,6252.980014038086,0.0003,0.030322265625,0.7836830019950867,-0.006769279582658783,0.003580931,2700,1275.034912109375
9,440.06,41747,405504,-199.75839677000005,198,-2.341675578057766,0.7653311043977737,0.2,5076.49284286499,0.0003,0.012841796875,0.7768896818161011,-0.004364626268215943,0.002090252,2710,846.5299072265625
9,439.63,41957,407552,-199.82472866,199,-2.328988493978977,0.8884582296013832,0.2,3601.115162563324,0.0003,0.024169921875,0.7752141952514648,-0.0050990056421142075,0.003908396,2720,1818.9031982421875
9,445.17,42170,409600,-190.82975913,200,-2.3250690795481206,0.891945019364357,0.2,1638.7397109985352,0.0003,0.050244140625,0.7741033434867859,-0.00886027500673663,0.0059861927,2730,364.3430480957031
9,439.02,42384,411648,-153.19354943999997,201,-2.3190860144793985,0.8347303867340088,0.2,3677.7764337539675,0.0003,0.013525390625,0.769721508026123,-0.003678045334527269,0.003132883,2740,6756.787109375
9,438.78,42596,413696,-155.03781407,202,-2.3094672434031964,0.8937297239899635,0.2,4181.6540391922,0.0003,0.051611328125,0.7670166492462158,-0.0069913644663756715,0.0067065405,2750,821.0560302734375
9,428.24,42810,415744,-101.34145867,203,-2.3048872098326685,0.7493512332439423,0.2,8539.670845413208,0.0003,0.032177734375,0.7660128474235535,-0.006189137554611079,0.0053063026,2760,3676.891845703125
9,414.43,43023,417792,-129.36809010999997,204,-2.301714737713337,0.7215511500835419,0.2,7028.209186553955,0.0003,0.0140625,0.7648257613182068,-0.00513794862490613,0.002556224,2770,3543.8505859375
9,402.33,43233,419840,-135.40091326,205,-2.2996959343552588,0.6636456549167633,0.2,3843.472064208984,0.0003,0.047607421875,0.7651106119155884,-0.0096132429986028,0.0051997844,2780,1107.418212890625
9,372.6,43452,421888,-96.89312794999998,206,-2.295852806419134,0.7422457039356232,0.2,1758.794990158081,0.0003,0.0533203125,0.7614614963531494,-0.00968471496598795,0.0066990126,2790,752.923583984375
9,378.09,43665,423936,-105.16730014,207,-2.2885333143174647,0.6683755815029144,0.2,6912.97689743042,0.0003,0.05966796875,0.7595826387405396,-0.007926592172589153,0.008153707,2800,2216.539306640625
9,379.59,43879,425984,-126.23981392999998,208,-2.284710346907377,0.8041141927242279,0.2,3358.5709100723266,0.0003,0.019873046875,0.7572928071022034,-0.004913250292884186,0.003368026,2810,2307.419921875
9,371.64,44093,428032,-148.77030713,209,-2.279320503026247,0.7078342735767365,0.2,5652.575844573975,0.0003,0.02607421875,0.756380558013916,-0.005381143758131657,0.0045797024,2820,2564.50048828125
9,372.18,44307,430080,-118.10258001000003,210,-2.281579200923443,0.867465615272522,0.2,3928.0139127731322,0.0003,0.02587890625,0.7594406008720398,-0.006405551754869521,0.0045088814,2830,504.74749755859375
9,373.84,44520,432128,-133.43525929,211,-2.2876886166632175,0.8077666163444519,0.2,4987.090640640259,0.0003,0.011767578125,0.7608861923217773,-0.00684102060913574,0.0032771174,2840,896.05322265625
9,380.12,44732,434176,-151.41700887,212,-2.2893699169158936,0.6611782312393188,0.2,3268.055434036255,0.0003,0.03935546875,0.7608252763748169,-0.007180673189577646,0.004164515,2850,583.143798828125
9,376.18,44947,436224,-111.33980345999998,213,-2.2904867328703404,0.7580961734056473,0.2,3557.5189725875853,0.0003,0.037255859375,0.760008692741394,-0.006126903208496515,0.005436871,2860,559.8006591796875
9,367.42,45165,438272,-72.55023268999997,214,-2.2837051905691625,0.8754345625638962,0.2,5837.984320068359,0.0003,0.0275390625,0.7572251558303833,-0.004628175450488925,0.0042980635,2870,1381.8682861328125
9,362.33,45380,440320,-58.01718050999998,215,-2.2788091614842414,0.8519470244646072,0.2,6538.799068450928,0.0003,0.0078125,0.7555626630783081,-0.004428110408480279,0.0029742927,2880,2071.14990234375
9,349.88,45594,442368,-41.37351940999999,216,-2.2751807391643526,0.8499189913272858,0.2,5158.472052192688,0.0003,0.01826171875,0.7556156516075134,-0.004155738053668756,0.002846771,2890,6528.33349609375
9,337.97,45808,444416,-5.243292210000008,217,-2.2766142189502716,0.8819769471883774,0.2,4674.00426197052,0.0003,0.0095703125,0.7562700510025024,-0.006164850806817413,0.002939385,2900,3686.171142578125
9,343.22,46021,446464,16.65158421,218,-2.2794717766344545,0.903143472969532,0.2,4665.56637248993,0.0003,0.017236328125,0.757924497127533,-0.007677021881681867,0.0041615427,2910,2472.129638671875
9,350.47,46232,448512,1.2147876300000078,219,-2.2863333351910113,0.8833322450518608,0.2,5421.101691818238,0.0003,0.036962890625,0.7615142464637756,-0.0077543704159324985,0.005381872,2920,2410.306640625
9,348.56,46446,450560,-4.637878299999999,220,-2.29250760525465,0.8585032224655151,0.2,5252.1684505462645,0.0003,0.019580078125,0.7624573111534119,-0.0051398559400695374,0.002835155,2930,1457.1793212890625
9,344.59,46662,452608,-29.633566600000005,221,-2.293749013543129,0.8963570818305016,0.2,4837.6121301651,0.0003,0.04853515625,0.7628505229949951,-0.008362783401389606,0.006040141,2940,908.40771484375
9,341.09,46874,454656,-36.237983910000004,222,-2.2956272907555104,0.2606716752052307,0.2,6027.751625823975,0.0003,0.0068359375,0.7632124423980713,-0.005952236277516931,0.002319485,2950,1785.0849609375
9,352.52,47090,456704,-34.766331960000024,223,-2.291875419020653,0.7966202348470688,0.2,2726.1057792663573,0.0003,0.030908203125,0.7605469226837158,-0.008650930010480807,0.0042845956,2960,618.0338134765625
9,341.1,47305,458752,-8.123285290000013,224,-2.2898254692554474,0.8350638747215271,0.2,7269.0297191619875,0.0003,0.036767578125,0.7616927027702332,-0.005019598214130383,0.004278009,2970,1554.4847412109375
9,329.54,47524,460800,-9.372787169999999,225,-2.2896786347031592,0.9026376083493233,0.2,4180.087238693237,0.0003,0.043896484375,0.7606303095817566,-0.005656252035987563,0.0056509944,2980,3229.645751953125
9,325.76,47739,462848,-44.08701669,226,-2.2873449251055717,0.9196074530482292,0.2,5055.408668136597,0.0003,0.021728515625,0.7603378295898438,-0.005631187232211232,0.0031626008,2990,481.5405578613281
9,304.74,47957,464896,-29.854505120000002,227,-2.2834594465792177,0.8673030436038971,0.2,2171.7578798294066,0.0003,0.029638671875,0.7586073875427246,-0.008467921830015258,0.005254961,3000,340.92755126953125
9,312.21,48170,466944,-41.18924665,228,-2.282408910989761,0.7964092344045639,0.2,6727.172080230713,0.0003,0.037158203125,0.7587196826934814,-0.004802075341285672,0.0033272458,3010,932.9973754882812
9,322.87,48383,468992,-68.09409042000001,229,-2.2811697855591775,0.8927953615784645,0.2,3145.5769815444946,0.0003,0.034765625,0.7560175657272339,-0.006628260706202127,0.005923101,3020,2246.31396484375
9,314.63,48599,471040,-72.67954171,230,-2.2727003380656243,0.8729935139417648,0.2,1742.8087125778197,0.0003,0.092236328125,0.7534542679786682,-0.012147661486233119,0.008884896,3030,136.98733520507812
9,310.75,48813,473088,-68.05791619,231,-2.269016919285059,0.8374969065189362,0.2,5278.0654582977295,0.0003,0.005224609375,0.7541368007659912,-0.003890272472926881,0.0023568647,3040,1997.7606201171875
9,324.21,49025,475136,-80.56125572000002,232,-2.2586354441940784,0.9175685122609138,0.2,3096.2038068771362,0.0003,0.04970703125,0.74507737159729,-0.011614033600199036,0.0052210125,3050,966.6196899414062
9,324.21,49239,477184,-88.93536777999999,233,-2.2367130860686304,0.9297825843095779,0.2,1383.1887042999267,0.0003,0.049755859375,0.7384390830993652,-0.007930680198478512,0.007906279,3060,515.6990966796875
9,324.95,49451,479232,-108.50807841,234,-2.230852648615837,0.8536604046821594,0.2,5436.952125930786,0.0003,0.024658203125,0.740238606929779,-0.005563198405434377,0.004656903,3070,2263.558349609375
9,306.42,49667,481280,-104.00406027,235,-2.2313142351806166,0.8873331174254417,0.2,2236.1538722991945,0.0003,0.033154296875,0.7386890649795532,-0.006429224215389695,0.0046841362,3080,292.16790771484375
9,314.31,49878,483328,-99.03439614999999,236,-2.2303526148200037,0.7992688566446304,0.2,5864.161311721802,0.0003,0.0111328125,0.7394852042198181,-0.003874095059290994,0.001908939,3090,655.643798828125
9,326.96,50092,485376,-99.98110286,237,-2.232010120153427,0.8829530701041222,0.2,2957.2568567276003,0.0003,0.030517578125,0.7396066188812256,-0.004727204973460175,0.0037401333,3100,1050.284423828125
9,321.28,50307,487424,-80.49225832000002,238,-2.2253051467239855,0.8199699819087982,0.2,2072.0435554504393,0.0003,0.042626953125,0.7348982095718384,-0.00993754183218698,0.006183856,3110,890.2532348632812
9,321.65,50519,489472,-109.87602833000001,239,-2.219448785483837,0.7777775675058365,0.2,8043.368314361573,0.0003,0.034326171875,0.7355192303657532,-0.005546289999620058,0.0054698656,3120,3480.281494140625
9,321.34,50738,491520,-113.87408349000003,240,-2.2234707340598105,0.6955925226211548,0.2,1980.5149226665496,0.0003,0.0259765625,0.738200306892395,-0.007274037951719947,0.0051827086,3130,1465.359375
9,321.15,50958,493568,-110.32202989000001,241,-2.225456153601408,0.85109081864357,0.2,5565.137380218506,0.0003,0.0177734375,0.7367898225784302,-0.005699747704784386,0.0035941415,3140,746.99609375
9,319.91,51174,495616,-77.27718531,242,-2.222621227800846,0.8139918744564056,0.2,7062.486792755127,0.0003,0.036376953125,0.737169623374939,-0.006299251841846853,0.004087354,3150,3047.04052734375
9,323.86,51387,497664,-62.90240690999999,243,-2.2238377794623374,0.9086921587586403,0.2,3844.507707977295,0.0003,0.047607421875,0.736865758895874,-0.008592478526406922,0.005653519,3160,1035.4041748046875
9,308.44,51604,499712,-49.993971409999986,244,-2.2229625314474104,0.7870604246854782,0.2,6183.3404541015625,0.0003,0.013671875,0.7371616959571838,-0.003984056391345803,0.0041749976,3170,836.73876953125
9,315.49,51818,501760,-28.503920439999984,245,-2.22195929735899,0.8852019011974335,0.2,4913.032460403442,0.0003,0.028125,0.7351115942001343,-0.005046895093983039,0.0040849843,3180,2463.26806640625
9,319.4,52035,503808,-38.52409803,246,-2.219537977874279,0.8651230484247208,0.2,4606.182415962219,0.0003,0.012646484375,0.7357645034790039,-0.005231013760931091,0.003348174,3190,1163.4453125
9,331.22,52244,505856,-53.861773670000005,247,-2.2164273224771023,0.8547138124704361,0.2,3982.612756347656,0.0003,0.017529296875,0.7328289747238159,-0.005127062674728222,0.0039527873,3200,525.248046875
9,314.82,52462,507904,-27.126987240000002,248,-2.214525318145752,0.8040946573019028,0.2,678.2057000160218,0.0003,0.075732421875,0.7334730625152588,-0.010182117835211103,0.007778456,3210,169.6125030517578
9,306.07,52676,509952,4.454787099999996,249,-2.2107204109430314,0.7635002732276917,0.2,10684.307402801514,0.0003,0.031005859375,0.7320644855499268,-0.005102748505305499,0.004137099,3220,2603.710693359375
9,299.84,52892,512000,42.32152369000001,250,-2.2068231612443925,0.9143391996622086,0.2,3633.398867416382,0.0003,0.007666015625,0.7303482294082642,-0.004678976666764356,0.003078116,3230,1265.81396484375
9,285.1,53109,514048,106.84885211000001,251,-2.2024538062512873,0.8837104588747025,0.2,5509.636122131347,0.0003,0.02666015625,0.7290300130844116,-0.006141356656735297,0.0028919668,3240,2770.610595703125
9,297.32,53321,516096,90.80448342,252,-2.2001047030091287,0.8570427000522614,0.2,5534.767085647583,0.0003,0.01845703125,0.7286036014556885,-0.005923431234259624,0.0026747265,3250,2315.475341796875
9,287.91,53537,518144,170.00288446,253,-2.1997196644544603,0.954450685530901,0.2,1643.4127252578735,0.0003,0.040625,0.7293850183486938,-0.006962010283314157,0.005934739,3260,484.9359130859375
9,296.34,53751,520192,142.98232434,254,-2.20163728967309,0.8946448788046837,0.2,4323.108222961426,0.0003,0.025146484375,0.7298221588134766,-0.006313982505525928,0.004822269,3270,2099.29150390625
9,292.34,53971,522240,224.6792035,255,-2.194193384051323,0.8045767694711685,0.2,3073.8824133872986,0.0003,0.054541015625,0.7247527837753296,-0.0109309253457468,0.0065789544,3280,682.1209716796875
9,294.11,54189,524288,243.29677368999998,256,-2.183854077756405,0.8104777485132217,0.2,7128.0980564117435,0.0003,0.01220703125,0.7215943336486816,-0.0038375443662516774,0.0035438873,3290,1627.993896484375
9,281.83,54405,526336,263.25519043,257,-2.180788780003786,0.8389364331960678,0.2,6310.16044960022,0.0003,0.01806640625,0.7226381897926331,-0.004323877456772607,0.0032276171,3300,1526.7923583984375
9,288.17,54620,528384,244.91902255000005,258,-2.18160348162055,0.9329496845602989,0.2,3399.8100399017335,0.0003,0.04228515625,0.7225131392478943,-0.008125671101151966,0.006301121,3310,974.4850463867188
9,269.78,54843,530432,280.78724544,259,-2.178577085584402,0.8704965263605118,0.2,4589.799609375,0.0003,0.016796875,0.7204768061637878,-0.006550133356358856,0.0030187278,3320,1191.203125
9,252.05,55059,532480,304.59173039999996,260,-2.1725817643105985,0.8925836011767387,0.2,7511.7929588317875,0.0003,0.052294921875,0.7185213565826416,-0.007169679686194285,0.005970315,3330,2734.428466796875
9,255.89,55272,534528,298.15370516999997,261,-2.1726897671818732,0.9257111847400665,0.2,3690.1445207595825,0.0003,0.023486328125,0.7208709716796875,-0.0071752666175598275,0.0050213593,3340,1893.001953125
9,264.98,55485,536576,278.19935109,262,-2.1783935643732546,0.9323620349168777,0.2,3523.666629600525,0.0003,0.02294921875,0.7216851711273193,-0.0045574711955850946,0.0059541985,3350,2227.436279296875
9,271.62,55701,538624,244.25616361000002,263,-2.1671950347721576,0.968761507421732,0.2,1037.614080286026,0.0003,0.058984375,0.7125243544578552,-0.010572923363361042,0.009321358,3360,200.27879333496094
9,256.07,55921,540672,238.11206275,264,-2.15114526450634,0.8949761316180229,0.2,4272.714361763001,0.0003,0.024658203125,0.7099090814590454,-0.004187804291723296,0.0022574733,3370,1330.514404296875
9,248.86,56139,542720,212.84363365000002,265,-2.144843053072691,0.8670067191123962,0.2,6191.258221817016,0.0003,0.022607421875,0.7078157067298889,-0.005843804270261899,0.003994721,3380,1608.4752197265625
9,244.17,56356,544768,269.71534255,266,-2.1412890650331975,0.9205592572689056,0.2,5721.841554260254,0.0003,0.005810546875,0.7078176736831665,-0.003633394668577239,0.0027739273,3390,1430.433837890625
9,246.38,56571,546816,247.02048900000003,267,-2.1352994196116923,0.9574345014989376,0.2,2669.6830181121827,0.0003,0.0521484375,0.7028261423110962,-0.008437657059403136,0.0053528226,3400,2544.07177734375
9,243.12,56794,548864,185.87975634000006,268,-2.126440005749464,0.930471882224083,0.2,2913.373571395874,0.0003,0.04072265625,0.702921986579895,-0.009674129271297715,0.0076435236,3410,1306.5318603515625
9,227.27,57013,550912,232.16695070000003,269,-2.1257790088653565,0.8868572562932968,0.2,5995.797721481324,0.0003,0.018603515625,0.7019902467727661,-0.005738867254694924,0.0042947032,3420,1302.872802734375
