train/critic_loss,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/actor_loss,train/ent_coef,train/learning_rate,time/episodes,rollout/ep_len_mean,train/ent_coef_loss,train/n_updates
185.57052612304688,175106,9,19394,908.5460334599999,-459.247314453125,0.311969518661499,0.0003,1452,81.45,0.33113983273506165,175005
244.2902374267578,175407,9,19429,907.4062352799999,-457.12921142578125,0.30860525369644165,0.0003,1456,82.17,0.5132415294647217,175306
204.43844604492188,175758,9,19470,907.2583683,-511.38525390625,0.3130864202976227,0.0003,1460,82.26,-0.20837949216365814,175657
330.59576416015625,176092,9,19508,905.75815745,-485.0901794433594,0.3170112371444702,0.0003,1464,83.14,0.11277304589748383,175991
136.67042541503906,176403,9,19544,906.8005485500001,-467.19024658203125,0.3030613362789154,0.0003,1468,82.64,-0.5543966293334961,176302
198.17922973632812,176679,9,19577,909.0386031800001,-478.9294738769531,0.3077560067176819,0.0003,1472,81.79,0.22422972321510315,176578
221.77334594726562,176952,9,19610,910.1250860999999,-480.9527587890625,0.3100629448890686,0.0003,1476,81.05,-0.15657106041908264,176851
112.27911376953125,177236,9,19643,910.6716832,-464.73101806640625,0.309408962726593,0.0003,1480,80.6,-0.22779923677444458,177135
284.3915710449219,177515,9,19677,911.3620919199999,-472.54205322265625,0.30776888132095337,0.0003,1484,80.3,-0.08524884283542633,177414
309.08184814453125,177767,9,19707,913.1166703200001,-514.7793579101562,0.31224241852760315,0.0003,1488,79.54,-0.030510829761624336,177666
170.4913330078125,178119,9,19747,912.8018598900001,-474.21075439453125,0.3077549338340759,0.0003,1492,79.77,-0.0022101253271102905,178018
152.86732482910156,178520,9,19793,912.12131438,-489.98651123046875,0.3071046769618988,0.0003,1496,80.15,-0.004049934446811676,178419
158.424072265625,178848,9,19831,911.8440591500001,-483.7881164550781,0.30935442447662354,0.0003,1500,80.56,-0.02366510033607483,178747
197.95895385742188,179189,9,19870,911.2049043400001,-464.89898681640625,0.31263598799705505,0.0003,1504,81.13,0.09050858020782471,179088
146.3177032470703,179488,9,19905,911.26239726,-477.5736999511719,0.3115553557872772,0.0003,1508,81.09,-0.10389463603496552,179387
146.77789306640625,179796,9,19941,911.7901607000001,-473.5806884765625,0.306790292263031,0.0003,1512,80.58,-0.07310803234577179,179695
137.3368377685547,180148,9,19982,910.66331879,-510.09271240234375,0.3075467646121979,0.0003,1516,81.36,0.13955287635326385,180047
284.63006591796875,180430,9,20015,911.4925151299998,-458.2742919921875,0.3097172677516937,0.0003,1520,80.77,0.3897723853588104,180329
181.47547912597656,180703,9,20048,913.4025275500001,-499.95098876953125,0.3132871985435486,0.0003,1524,79.88,0.22966226935386658,180602
136.57460021972656,181046,9,20087,912.1934079700001,-485.19268798828125,0.3120793402194977,0.0003,1528,80.24,-0.1324160099029541,180945
179.2644805908203,181361,9,20124,913.70900064,-488.27301025390625,0.3064069449901581,0.0003,1532,79.84,0.29058927297592163,181260
150.17919921875,181673,9,20160,914.21759962,-495.005859375,0.3071553111076355,0.0003,1536,79.51,0.08938363939523697,181572
171.7095947265625,181987,9,20197,915.6910723399998,-492.6328125,0.31003159284591675,0.0003,1540,79.04,-0.034020811319351196,181886
215.68505859375,182266,9,20230,916.8605098899998,-468.234619140625,0.30681872367858887,0.0003,1544,78.55,-0.042008884251117706,182165
157.40573120117188,182565,9,20265,918.4272079899998,-506.89739990234375,0.29790669679641724,0.0003,1548,77.93,0.09929182380437851,182464
172.02462768554688,182859,9,20299,919.44111146,-474.15826416015625,0.2944088876247406,0.0003,1552,77.53,-0.18051964044570923,182758
266.392578125,183233,9,20342,918.1825942299998,-473.008544921875,0.2990492880344391,0.0003,1556,78.26,0.10549993813037872,183132
134.19203186035156,183639,9,20387,916.9942065599998,-512.07421875,0.2979803681373596,0.0003,1560,78.81,-0.06909448653459549,183538
109.3724365234375,183989,9,20427,916.8940735900002,-480.8473815917969,0.304766446352005,0.0003,1564,78.97,0.14206521213054657,183888
