train/ent_coef_loss,time/total_timesteps,rollout/ep_len_mean,train/critic_loss,train/actor_loss,rollout/ep_rew_mean,train/ent_coef,time/time_elapsed,time/episodes,time/fps,train/learning_rate,train/n_updates
0.00631299614906311,213202,153.71,624.23583984375,285.38427734375,-244.97149516,0.08069100230932236,22113,604,9,0.0003,213101
-0.23468974232673645,213988,151.71,290.2751770019531,296.9861755371094,-212.32253357,0.08368515968322754,22196,608,9,0.0003,213887
0.19530662894248962,214676,154.24,573.77685546875,305.8089599609375,-234.03869140000003,0.0828339159488678,22270,612,9,0.0003,214575
0.18850426375865936,215271,154.73,317.09716796875,277.98553466796875,-198.21799157,0.08250357955694199,22335,616,9,0.0003,215170
-0.29282745718955994,215664,155.67,221.47671508789062,279.47491455078125,-184.67028361999996,0.08279886841773987,22379,620,9,0.0003,215563
0.12143997848033905,216218,148.85,349.8701171875,298.3175354003906,-166.96979647999996,0.08349385857582092,22440,624,9,0.0003,216117
0.8668574690818787,216944,151.53,457.86004638671875,254.8240509033203,-192.68741159000004,0.08414173126220703,22518,628,9,0.0003,216843
0.23543822765350342,217830,154.73,507.3417663574219,280.8891906738281,-200.09758644,0.08253271877765656,22612,632,9,0.0003,217729
-0.13551589846611023,218342,154.39,533.5820922851562,266.17071533203125,-161.13738525000002,0.08132128417491913,22668,636,9,0.0003,218241
-0.13494807481765747,219058,156.0,338.58172607421875,282.0296630859375,-151.1836585,0.08417636156082153,22745,640,9,0.0003,218957
0.8998929858207703,219512,154.39,230.45761108398438,283.3904724121094,-145.38579326999997,0.08790389448404312,22796,644,9,0.0003,219411
-0.14968352019786835,219956,154.44,344.08465576171875,290.1834716796875,-164.25837538,0.09051084518432617,22845,648,9,0.0003,219855
0.4755854904651642,220260,154.22,364.3297119140625,290.8948974609375,-148.65334827,0.0892166793346405,22881,652,9,0.0003,220159
0.21219101548194885,221201,159.12,326.83905029296875,300.93182373046875,-159.4502227,0.09024619311094284,22980,656,9,0.0003,221100
0.00892569124698639,222091,161.04,489.3310241699219,273.7648010253906,-162.25508245999998,0.09267309308052063,23074,660,9,0.0003,221990
0.6076911091804504,222445,158.62,797.623779296875,284.3848571777344,-160.27316266,0.09020306915044785,23115,664,9,0.0003,222344
0.11583185195922852,222865,155.69,474.5797424316406,277.4414978027344,-169.02773753000002,0.09266266226768494,23162,668,9,0.0003,222764
-0.1038636714220047,223468,157.46,259.72308349609375,297.34564208984375,-156.50262284,0.0916542336344719,23227,672,9,0.0003,223367
-0.26128697395324707,224091,157.49,236.32781982421875,289.51190185546875,-187.57693165,0.09786821901798248,23294,676,9,0.0003,223990
-0.07074911892414093,224467,157.07,386.983154296875,261.0782470703125,-199.99301509,0.09589230269193649,23337,680,9,0.0003,224366
0.043726906180381775,224928,151.49,298.039794921875,263.86822509765625,-180.73530969,0.09800032526254654,23388,684,9,0.0003,224827
-0.4993569850921631,225186,147.5,393.8935546875,276.5390625,-172.47965372,0.09757665544748306,23419,688,9,0.0003,225085
0.49041274189949036,225676,148.26,460.466064453125,246.0651397705078,-157.38804709,0.09651631861925125,23473,692,9,0.0003,225575
0.14535333216190338,225996,144.72,359.7142028808594,275.66162109375,-134.02914429,0.09837842732667923,23510,696,9,0.0003,225895
-0.49305957555770874,226401,144.01,387.6846923828125,293.6668701171875,-133.55791658,0.09749442338943481,23556,700,9,0.0003,226300
-0.44996410608291626,226836,136.34,567.555419921875,243.68409729003906,-81.36630088,0.09774012863636017,23605,704,9,0.0003,226735
0.46596434712409973,227466,134.78,189.3346710205078,269.51348876953125,-59.66264416000002,0.10063090175390244,23673,708,9,0.0003,227365
-0.6487581133842468,227893,132.17,800.4083251953125,245.63800048828125,-36.09742962000002,0.1034587174654007,23721,712,9,0.0003,227792
-0.18456478416919708,228431,131.6,284.517822265625,275.32965087890625,-55.620430990000024,0.10116609930992126,23780,716,9,0.0003,228330
0.1881820112466812,229087,134.23,823.83349609375,245.07505798339844,-79.86305947,0.10496723651885986,23850,720,9,0.0003,228986
-1.2824971675872803,229752,135.34,239.1349334716797,273.6451416015625,-116.9286751,0.10283062607049942,23922,724,9,0.0003,229651
0.14246153831481934,230098,131.54,977.0440673828125,270.4745178222656,-87.49402860000001,0.10337553173303604,23962,728,9,0.0003,229997
0.03365536034107208,230441,126.11,540.5706787109375,260.3485107421875,-89.00596572,0.10297159850597382,24001,732,9,0.0003,230340
0.08087426424026489,230769,124.27,941.701416015625,274.23492431640625,-118.93019053,0.10442183911800385,24039,736,9,0.0003,230668
-0.39182329177856445,231331,122.73,410.9833984375,277.8919982910156,-112.88767168000004,0.10559465736150742,24101,740,9,0.0003,231230
0.31370455026626587,231646,121.34,631.0577392578125,272.51092529296875,-109.58012997,0.10498516261577606,24137,744,9,0.0003,231545
0.5385010242462158,231898,119.42,338.22802734375,268.44854736328125,-106.28910902,0.10719318687915802,24168,748,9,0.0003,231797
0.0851651057600975,232243,119.83,205.4987335205078,256.95269775390625,-68.11682938000001,0.10926540940999985,24207,752,9,0.0003,232142
0.391813188791275,232523,113.22,236.708251953125,269.163330078125,-67.84649162000001,0.10890717059373856,24240,756,9,0.0003,232422
0.6018685102462769,232958,108.67,366.5757751464844,253.68576049804688,-90.96449897000001,0.11209272593259811,24289,760,9,0.0003,232857
0.4248037040233612,233240,107.95,325.51519775390625,252.75482177734375,-88.79306303,0.11260253190994263,24322,764,9,0.0003,233139
-0.1403696984052658,233628,107.63,494.7882080078125,260.54095458984375,-102.98916451000001,0.11338604986667633,24366,768,9,0.0003,233527
0.6982020735740662,234087,106.19,334.64031982421875,240.85125732421875,-99.68789313,0.11246038228273392,24417,772,9,0.0003,233986
0.1030493751168251,234521,104.3,497.5551452636719,230.00575256347656,-98.07243138,0.11608801037073135,24466,776,9,0.0003,234420
-0.3454371690750122,235128,106.61,367.33416748046875,254.53355407714844,-87.59561975000001,0.1184162050485611,24532,780,9,0.0003,235027
0.30229276418685913,235388,104.6,532.0428466796875,255.46681213378906,-104.22694664999997,0.1190536841750145,24563,784,9,0.0003,235287
-0.3393304944038391,235785,105.99,701.3258666992188,238.50546264648438,-108.49975823999998,0.12204468250274658,24607,788,9,0.0003,235684
0.6139376163482666,236425,107.49,590.526123046875,246.50961303710938,-94.96287093999999,0.11819920688867569,24676,792,9,0.0003,236324
0.09351091086864471,236912,109.16,3342.6142578125,233.27700805664062,-119.86663583999996,0.11815015971660614,24730,796,9,0.0003,236811
-0.05907278507947922,237324,109.23,486.7832946777344,237.4207763671875,-137.28317556,0.1165604293346405,24776,800,9,0.0003,237223
0.3908053934574127,237910,110.74,496.24993896484375,225.475830078125,-176.76752697,0.11888466030359268,24840,804,9,0.0003,237809
-0.002449389547109604,238322,108.56,300.1397705078125,257.08709716796875,-205.68468423,0.11792949587106705,24887,808,9,0.0003,238221
-0.7765796184539795,238798,109.05,501.87646484375,261.1217346191406,-229.13267748999996,0.12101670354604721,24939,812,9,0.0003,238697
0.08134547621011734,239486,110.55,436.940185546875,247.35433959960938,-234.11393263999994,0.11737322062253952,25013,816,9,0.0003,239385
-0.4344640076160431,239958,108.71,407.0738830566406,282.77001953125,-228.81642271,0.11930742859840393,25065,820,9,0.0003,239857
0.30901774764060974,240404,106.52,350.67791748046875,224.006591796875,-229.61954170999996,0.1180674284696579,25115,824,9,0.0003,240303
-0.15954060852527618,240778,106.8,669.784423828125,236.2860870361328,-231.85337230000002,0.11997172981500626,25158,828,9,0.0003,240677
0.09389396011829376,241058,106.17,445.38653564453125,261.9289855957031,-233.12343689999997,0.1216190755367279,25191,832,9,0.0003,240957
-0.40611886978149414,241388,106.19,320.0671691894531,278.2989501953125,-252.94879802,0.12169414758682251,25229,836,9,0.0003,241287
-0.04608573019504547,241759,104.28,238.43275451660156,249.8208465576172,-268.39107247,0.12232556194067001,25271,840,9,0.0003,241658
0.25194621086120605,242172,105.26,265.04351806640625,242.4227752685547,-286.83670212,0.12301186472177505,25318,844,9,0.0003,242071
-0.10790638625621796,242684,107.86,356.21612548828125,236.0276336669922,-290.92785191,0.12001921981573105,25374,848,9,0.0003,242583
0.38979876041412354,243182,109.39,346.9759826660156,232.5497589111328,-314.28849356,0.12323108315467834,25429,852,9,0.0003,243081
0.18651747703552246,243831,113.08,460.44659423828125,221.74984741210938,-341.62752175,0.1261628121137619,25499,856,9,0.0003,243730
0.6734337210655212,244376,114.18,447.8860168457031,245.8117218017578,-331.52587407,0.1246652901172638,25559,860,9,0.0003,244275
-0.34642156958580017,244810,115.7,369.0396423339844,228.27186584472656,-355.36238104999995,0.12432548403739929,25608,864,9,0.0003,244709
0.16966679692268372,245330,117.02,872.4609985351562,236.60028076171875,-325.44003897,0.12797392904758453,25665,868,9,0.0003,245229
0.6955544352531433,245616,115.29,664.553466796875,216.78713989257812,-323.86771045,0.12856528162956238,25699,872,9,0.0003,245515
-0.31820011138916016,245984,114.63,384.7117919921875,241.14035034179688,-305.59631689,0.12865512073040009,25741,876,9,0.0003,245883
0.42280644178390503,246262,111.34,455.3472900390625,230.23106384277344,-264.5583433,0.1275991052389145,25774,880,9,0.0003,246161
-0.30751097202301025,246560,111.72,260.142333984375,259.45294189453125,-228.77691925000002,0.13036753237247467,25809,884,9,0.0003,246459
0.19778870046138763,246842,110.57,3688.423828125,222.25830078125,-243.62003087000005,0.13488401472568512,25842,888,9,0.0003,246741
-0.5566980838775635,247086,106.61,422.2613525390625,253.45297241210938,-251.98343927999997,0.13662943243980408,25872,892,9,0.0003,246985
0.3841938376426697,247506,105.94,511.43719482421875,233.177001953125,-264.70240797,0.13881796598434448,25919,896,9,0.0003,247405
0.07464331388473511,247824,105.0,868.6759033203125,245.87271118164062,-229.55676978999998,0.13964740931987762,25956,900,9,0.0003,247723
