train/n_updates,train/learning_rate,time/total_timesteps,train/actor_loss,train/ent_coef_loss,time/episodes,time/fps,time/time_elapsed,rollout/ep_len_mean,train/critic_loss,rollout/ep_rew_mean,train/ent_coef
517907,0.0003,118308,-206.33456420898438,-0.08944400399923325,1064,8,13213,107.42,1545.9710693359375,793.96938105,0.4583514630794525
518456,0.0003,118857,-278.32183837890625,-0.051746029406785965,1068,8,13273,108.7,1139.484619140625,791.3162001900001,0.4581305980682373
518869,0.0003,119270,-233.99989318847656,-0.12245020270347595,1072,8,13319,107.63,1059.9078369140625,792.4739474600002,0.4311601221561432
519336,0.0003,119737,-263.7681884765625,0.09288892149925232,1076,8,13371,107.49,843.405029296875,793.1291318399999,0.43120282888412476
519870,0.0003,120271,-233.38290405273438,-0.07312712073326111,1080,8,13430,108.3,1089.16162109375,792.3280664399999,0.42654311656951904
520309,0.0003,120710,-206.30599975585938,-0.008646104484796524,1084,8,13479,108.85,1014.3626098632812,791.4481808700001,0.4262070655822754
520642,0.0003,121043,-252.81594848632812,0.1961742490530014,1088,8,13518,107.37,774.3403930664062,777.9721831700001,0.4432590901851654
521092,0.0003,121493,-232.86941528320312,0.21171922981739044,1092,8,13568,108.2,1750.17529296875,806.7793205099999,0.4479287266731262
521453,0.0003,121854,-250.97262573242188,-0.023639380931854248,1096,8,13609,107.11,861.4187622070312,808.3494370700001,0.45125651359558105
521891,0.0003,122292,-255.6626434326172,-0.17612914741039276,1100,8,13658,107.88,1380.638427734375,807.5389396700001,0.43135321140289307
522342,0.0003,122743,-226.32427978515625,0.03173619508743286,1104,8,13708,107.5,633.633056640625,809.10404736,0.4240642189979553
522802,0.0003,123203,-263.0596923828125,-0.03940688818693161,1108,8,13759,107.3,942.7696533203125,809.13910817,0.4360213577747345
523220,0.0003,123621,-273.89996337890625,0.09804514050483704,1112,8,13807,106.47,784.9771728515625,810.93230334,0.44506290555000305
523617,0.0003,124018,-253.5012664794922,0.22095945477485657,1116,8,13852,106.13,927.6177978515625,811.3407153500001,0.4435415267944336
524069,0.0003,124470,-232.32452392578125,0.1799326390028,1120,8,13902,105.7,971.862060546875,812.1112665800001,0.4409811496734619
524540,0.0003,124941,-271.0675048828125,0.0960942804813385,1124,8,13954,106.16,961.540283203125,796.1140740300002,0.441697895526886
524957,0.0003,125358,-233.89691162109375,-0.1608438938856125,1128,8,14001,106.7,960.17431640625,810.46783506,0.44073352217674255
525328,0.0003,125729,-256.39727783203125,-0.28857365250587463,1132,8,14044,105.39,526.0134887695312,813.6919730499999,0.44956520199775696
525743,0.0003,126144,-275.4114990234375,-0.18466675281524658,1136,8,14091,105.38,774.000244140625,828.18816846,0.44196048378944397
526202,0.0003,126603,-243.60903930664062,-0.038262903690338135,1140,8,14142,106.48,1484.551025390625,842.0436360100002,0.4353472590446472
526628,0.0003,127029,-300.6294250488281,0.06505241990089417,1144,8,14190,107.3,2822.4970703125,841.45892741,0.44088882207870483
527121,0.0003,127522,-289.59344482421875,0.1519259810447693,1148,8,14244,108.09,817.36328125,840.23408877,0.44085440039634705
527503,0.0003,127904,-235.47396850585938,0.2099146544933319,1152,8,14287,108.18,3022.685791015625,854.8653986799999,0.42645618319511414
527940,0.0003,128341,-213.4513702392578,-0.15038539469242096,1156,8,14336,107.82,943.4473266601562,855.4055936799999,0.41663050651550293
528387,0.0003,128788,-263.4901123046875,0.013807438313961029,1160,8,14386,108.57,763.38427734375,853.52309257,0.42083218693733215
528852,0.0003,129253,-261.8455810546875,0.20720624923706055,1164,8,14438,109.45,1213.219970703125,852.4640819700002,0.42834800481796265
529406,0.0003,129807,-244.97915649414062,-0.010135257616639137,1168,8,14499,109.5,760.5194091796875,851.17680084,0.4141649603843689
529908,0.0003,130309,-253.13645935058594,-0.07086092978715897,1172,8,14554,110.39,1138.4361572265625,849.4699447600001,0.4211934208869934
530336,0.0003,130737,-245.50979614257812,-0.14887836575508118,1176,8,14602,110.0,828.906005859375,850.34349639,0.4178183376789093
530734,0.0003,131135,-279.945556640625,-0.23540881276130676,1180,8,14647,108.64,837.4857177734375,852.9402657799999,0.42525312304496765
531243,0.0003,131644,-244.82130432128906,-0.013264011591672897,1184,8,14703,109.34,1160.978515625,851.8106512599999,0.42550191283226013
531639,0.0003,132040,-233.87344360351562,-0.025597114115953445,1188,8,14748,109.97,853.8572387695312,850.9337471399998,0.43294355273246765
532060,0.0003,132461,-237.23875427246094,0.04689359664916992,1192,8,14795,109.68,4005.1123046875,851.1971128899999,0.42258042097091675
532337,0.0003,132738,-267.58197021484375,-0.057280637323856354,1196,8,14828,108.84,813.9544677734375,821.9931646199999,0.4170031249523163
532707,0.0003,133108,-269.6697998046875,-0.026137515902519226,1200,8,14870,108.16,1610.380859375,807.7529154899999,0.42190587520599365
533093,0.0003,133494,-260.0426025390625,0.05797138437628746,1204,8,14914,107.51,1140.5946044921875,808.54534456,0.4267328679561615
533538,0.0003,133939,-255.00555419921875,0.05393097549676895,1208,8,14964,107.36,1359.6119384765625,810.0526577100001,0.423701673746109
533882,0.0003,134283,-288.658203125,0.09151466935873032,1212,8,15004,106.62,1153.7958984375,796.14137568,0.4234752953052521
534252,0.0003,134653,-260.66412353515625,-0.33817392587661743,1216,8,15046,106.35,1331.617431640625,795.8749204199999,0.4271106719970703
534705,0.0003,135106,-255.90786743164062,-0.05835329741239548,1220,8,15096,106.36,950.0543823242188,796.3534828699999,0.42151814699172974
535097,0.0003,135498,-247.1212615966797,0.15162613987922668,1224,8,15141,105.57,2710.27587890625,812.08915441,0.42321836948394775
535514,0.0003,135915,-235.32870483398438,0.12579752504825592,1228,8,15188,105.57,756.3028564453125,811.2791850499998,0.43611660599708557
535864,0.0003,136265,-302.461181640625,-0.3001909852027893,1232,8,15228,105.36,783.5096435546875,797.14341531,0.4309849143028259
536283,0.0003,136684,-292.3639831542969,-0.35061854124069214,1236,8,15275,105.4,1111.28466796875,782.17780121,0.4221704602241516
536733,0.0003,137134,-259.04736328125,-0.22021320462226868,1240,8,15325,105.31,1517.87109375,781.8375903399999,0.419950395822525
537170,0.0003,137571,-268.661865234375,-0.16211120784282684,1244,8,15374,105.42,1502.627197265625,780.37753386,0.41065484285354614
537597,0.0003,137998,-241.3142852783203,0.20939159393310547,1248,8,15422,104.76,1015.68603515625,781.8238372800001,0.4146185517311096
538015,0.0003,138416,-272.84747314453125,0.16747695207595825,1252,8,15469,105.12,981.8997802734375,781.7000874800002,0.4172370433807373
538486,0.0003,138887,-267.93408203125,-0.26389068365097046,1256,8,15522,105.46,957.8572998046875,781.34110893,0.4315565824508667
538835,0.0003,139236,-232.82684326171875,-0.08744677901268005,1260,8,15562,104.48,1008.392333984375,782.81940941,0.42280325293540955
539210,0.0003,139611,-296.3941650390625,0.03628019988536835,1264,8,15604,103.58,1319.092041015625,783.24376713,0.41172972321510315
539632,0.0003,140033,-270.00604248046875,0.20750920474529266,1268,8,15652,102.26,907.95263671875,787.3009681300001,0.4265320301055908
539954,0.0003,140355,-269.3465881347656,-0.082559734582901,1272,8,15689,100.46,1049.648681640625,790.4385403800002,0.4286850094795227
540439,0.0003,140840,-263.9046630859375,-0.025507822632789612,1276,8,15743,101.03,1393.0126953125,789.5747684599999,0.4197913408279419
540721,0.0003,141122,-272.35687255859375,0.1681639552116394,1280,8,15776,99.87,1024.60107421875,775.7894037,0.4038937985897064
541128,0.0003,141529,-240.13092041015625,0.006098981015384197,1284,8,15822,98.85,858.925048828125,777.5990940899999,0.4219973087310791
541449,0.0003,141850,-258.11883544921875,-0.04893821105360985,1288,8,15859,98.1,994.6196899414062,794.3879947300001,0.42153024673461914
541894,0.0003,142295,-251.5703582763672,-0.01110437884926796,1292,8,15909,98.34,2440.623046875,792.93516057,0.4128519296646118
542261,0.0003,142662,-205.04269409179688,-0.0932934507727623,1296,8,15951,99.24,1039.447021484375,807.0683525299999,0.410023033618927
542691,0.0003,143092,-287.3361511230469,-0.09307476878166199,1300,8,15999,99.84,856.3739624023438,821.69721294,0.4122399091720581
543084,0.0003,143485,-245.99658203125,-0.17872655391693115,1304,8,16044,99.91,686.0184326171875,820.76287879,0.4239028990268707
543527,0.0003,143928,-288.8799133300781,0.1306658685207367,1308,8,16093,99.89,977.2044677734375,820.4905849599999,0.4320591390132904
543946,0.0003,144347,-228.51443481445312,0.209904283285141,1312,8,16140,100.64,1367.9346923828125,834.2807727100001,0.41856011748313904
544411,0.0003,144812,-282.71484375,-0.03062479943037033,1316,8,16192,101.59,1439.438720703125,818.6874798699998,0.41065865755081177
544832,0.0003,145233,-272.82977294921875,-0.1265757977962494,1320,8,16239,101.27,1425.083984375,818.29298795,0.40554317831993103
545232,0.0003,145633,-288.88629150390625,0.16062825918197632,1324,8,16284,101.35,1269.8255615234375,818.7646244000002,0.40595126152038574
545627,0.0003,146028,-293.02630615234375,0.19846433401107788,1328,8,16329,101.13,885.1298217773438,819.53597882,0.4056028425693512
546017,0.0003,146418,-311.4911193847656,0.05451995134353638,1332,8,16373,101.53,3768.30224609375,833.8098101399999,0.4205321669578552
546383,0.0003,146784,-262.9734191894531,-0.1476525515317917,1336,8,16415,101.0,1654.129638671875,833.67160793,0.4182390570640564
546782,0.0003,147183,-278.9332275390625,0.01901194080710411,1340,8,16460,100.49,912.26806640625,833.99426886,0.40592339634895325
547226,0.0003,147627,-281.0105895996094,0.3280421495437622,1344,8,16510,100.56,903.3074951171875,834.93116424,0.4014127552509308
547670,0.0003,148071,-267.79559326171875,0.18271112442016602,1348,8,16559,100.73,2222.724609375,833.8386472699999,0.3961220979690552
548060,0.0003,148461,-267.5101623535156,0.006038354709744453,1352,8,16604,100.45,773.5545654296875,833.6725941,0.4060748517513275
548433,0.0003,148834,-251.81051635742188,-0.006893664598464966,1356,8,16646,99.47,758.7483520507812,834.74893816,0.40511083602905273
548854,0.0003,149255,-252.63552856445312,0.08407771587371826,1360,8,16693,100.19,1079.39697265625,819.0632638999999,0.40495753288269043
549353,0.0003,149754,-255.0780029296875,0.09061962366104126,1364,8,16748,101.43,2311.3056640625,817.69773251,0.39851006865501404
549785,0.0003,150186,-292.46356201171875,0.20246519148349762,1368,8,16797,101.53,1391.49658203125,816.67428193,0.38824141025543213
550249,0.0003,150650,-246.99264526367188,0.04586520791053772,1372,8,16849,102.95,1105.8212890625,814.0106253099999,0.3962903916835785
550749,0.0003,151150,-265.96014404296875,0.10550481081008911,1376,8,16904,103.1,1727.9996337890625,813.3018500699999,0.4058533310890198
551228,0.0003,151629,-243.1315460205078,-0.03640366345643997,1380,8,16957,105.07,974.8165893554688,825.73018729,0.4074081480503082
551556,0.0003,151957,-265.7873840332031,-0.17050635814666748,1384,8,16995,104.28,905.5106811523438,811.85811377,0.4060238003730774
552380,0.0003,152781,-252.5659942626953,-0.3404676914215088,1388,8,17082,109.31,897.7562255859375,785.7649499400001,0.3968830704689026
552814,0.0003,153215,-225.68685913085938,-0.16654115915298462,1392,8,17131,109.2,768.5321044921875,786.5721056799999,0.4053378701210022
553262,0.0003,153663,-242.42276000976562,-0.07769196480512619,1396,8,17181,110.01,1152.458251953125,800.5528518900002,0.41375476121902466
553717,0.0003,154118,-252.52609252929688,0.16107021272182465,1400,8,17232,110.26,667.6265258789062,799.1131158500002,0.4100583493709564
554088,0.0003,154489,-261.68096923828125,0.08818710595369339,1404,8,17274,110.04,1095.693359375,800.3965630600001,0.4117966592311859
554510,0.0003,154911,-276.989990234375,0.1878659576177597,1408,8,17321,109.83,1682.5262451171875,800.4083661299999,0.4100765287876129
554973,0.0003,155374,-275.22210693359375,-0.050985150039196014,1412,8,17373,110.27,1454.065673828125,799.3596136,0.4086354970932007
555387,0.0003,155788,-299.5089111328125,-0.21665875613689423,1416,8,17419,109.76,660.8663940429688,815.11289756,0.40888407826423645
555884,0.0003,156285,-284.40740966796875,0.008522294461727142,1420,8,17474,110.52,1310.998779296875,815.87000324,0.40438520908355713
556329,0.0003,156730,-253.4662628173828,0.022304940968751907,1424,8,17524,110.97,683.46240234375,814.4409206200002,0.40987125039100647
556820,0.0003,157221,-274.249267578125,0.4518035650253296,1428,8,17578,111.93,1035.544677734375,812.22732382,0.40135079622268677
557211,0.0003,157612,-289.2020263671875,0.19575579464435577,1432,8,17622,111.94,958.7047119140625,811.8671515300001,0.39751484990119934
557564,0.0003,157965,-278.0772705078125,0.3464907109737396,1436,8,17662,111.81,928.6133422851562,828.0887116000001,0.4208489954471588
557944,0.0003,158345,-311.72137451171875,0.042297787964344025,1440,8,17706,111.62,986.1129150390625,814.0343305700001,0.41943010687828064
558292,0.0003,158693,-268.84527587890625,0.32756364345550537,1444,8,17745,110.66,738.7159423828125,799.8353805400002,0.40620002150535583
558757,0.0003,159158,-264.55908203125,0.08186987787485123,1448,8,17797,110.87,969.556396484375,800.2664760500002,0.4055187702178955
559191,0.0003,159592,-255.63052368164062,0.06120568513870239,1452,8,17846,111.31,1044.71044921875,799.15104302,0.4057489335536957
559688,0.0003,160089,-301.1042785644531,-0.05783683434128761,1456,8,17901,112.55,623.8285522460938,798.0157959799998,0.4076363444328308
560121,0.0003,160522,-312.3873291015625,-0.19530345499515533,1460,8,17949,112.67,1291.2086181640625,812.9634104900001,0.4037461578845978
560545,0.0003,160946,-287.06951904296875,-0.08062981069087982,1464,8,17997,111.92,928.6312866210938,814.59726233,0.3900144100189209
561020,0.0003,161421,-278.57110595703125,-0.04221833497285843,1468,8,18050,112.35,1195.797607421875,814.84925377,0.40632450580596924
561477,0.0003,161878,-312.6838073730469,-0.07754786312580109,1472,8,18100,112.28,1312.273681640625,816.06850675,0.4134979248046875
561903,0.0003,162304,-256.77105712890625,-0.382404088973999,1476,8,18148,111.54,1160.893798828125,802.41296996,0.41117820143699646
562293,0.0003,162694,-298.3548278808594,0.0485139898955822,1480,8,18193,110.65,1108.129150390625,803.78434727,0.41073256731033325
562735,0.0003,163136,-282.58209228515625,-0.10918152332305908,1484,8,18242,111.79,706.0208129882812,802.1171913400001,0.4123757481575012
563169,0.0003,163570,-315.0597229003906,-0.08453021943569183,1488,8,18290,107.89,1126.0875244140625,826.86532587,0.39994221925735474
563606,0.0003,164007,-259.5274658203125,-0.1631440371274948,1492,8,18339,107.92,1323.382568359375,797.085781,0.39986544847488403
563981,0.0003,164382,-283.236572265625,-0.1904720664024353,1496,8,18382,107.19,934.2742919921875,783.0600153400001,0.3925078809261322
564467,0.0003,164868,-272.2850036621094,0.277550607919693,1500,8,18436,107.5,771.8801879882812,784.2053455399999,0.39450573921203613
564837,0.0003,165238,-296.9163818359375,0.02858544886112213,1504,8,18479,107.49,1134.605224609375,784.3757967000003,0.392130970954895
565217,0.0003,165618,-245.58045959472656,-0.26333755254745483,1508,8,18522,107.07,1474.351806640625,784.3640863400002,0.404215544462204
565572,0.0003,165973,-310.63043212890625,-0.02156917005777359,1512,8,18563,105.99,2479.737060546875,770.2014383500001,0.40782058238983154
565977,0.0003,166378,-256.93536376953125,0.1136687770485878,1516,8,18608,105.9,862.6056518554688,770.2748554700001,0.40019479393959045
566368,0.0003,166769,-254.7387237548828,0.08455979824066162,1520,8,18653,104.84,1690.078369140625,755.26572296,0.4031258523464203
566808,0.0003,167209,-245.7067108154297,0.23564061522483826,1524,8,18702,104.79,899.381591796875,756.00205762,0.4113834500312805
567298,0.0003,167699,-296.8392028808594,-0.041015513241291046,1528,8,18756,104.78,668.8074340820312,755.9200923,0.4007408320903778
567744,0.0003,168145,-282.57049560546875,-0.05607868731021881,1532,8,18806,105.33,865.328369140625,739.92079801,0.3980131149291992
568131,0.0003,168532,-308.83740234375,0.1157166138291359,1536,8,18850,105.67,926.19140625,740.1513135800003,0.40056827664375305
568616,0.0003,169017,-283.09197998046875,0.1257716715335846,1540,8,18904,106.72,726.8199462890625,753.1458317600002,0.3992326855659485
568934,0.0003,169335,-300.45599365234375,-0.03278400003910065,1544,8,18941,106.42,953.8491821289062,753.3615105000001,0.3967743515968323
569295,0.0003,169696,-282.0660095214844,-3.6582350730895996e-05,1548,8,18982,105.38,930.639404296875,754.7756329599999,0.39093950390815735
569679,0.0003,170080,-275.8455810546875,0.18232417106628418,1552,8,19026,104.88,1350.07275390625,756.3543136300001,0.38977816700935364
570088,0.0003,170489,-260.5773620605469,-0.008588029071688652,1556,8,19072,104.0,1686.8089599609375,742.6986812099999,0.39475154876708984
570540,0.0003,170941,-237.64892578125,-0.0008527319878339767,1560,8,19122,104.19,1102.09521484375,741.4993104499999,0.40106919407844543
570947,0.0003,171348,-280.93951416015625,0.025201469659805298,1564,8,19168,104.02,895.9468994140625,726.21476156,0.39363816380500793
571333,0.0003,171734,-350.3346862792969,0.023647360503673553,1568,8,19212,103.13,1035.9100341796875,711.4369827600001,0.40086132287979126
571762,0.0003,172163,-261.10504150390625,0.11013667285442352,1572,8,19261,102.85,927.5836181640625,711.2802255400001,0.4186856150627136
572190,0.0003,172591,-289.7110595703125,-0.3390384614467621,1576,8,19309,102.87,870.448974609375,711.1603009600002,0.41267815232276917
572588,0.0003,172989,-284.6355285644531,0.0780053362250328,1580,8,19354,102.95,1013.2644653320312,710.9935101000001,0.4223858416080475
573055,0.0003,173456,-268.4753723144531,-0.3324250876903534,1584,8,19406,103.2,888.612060546875,724.62094792,0.4049682319164276
573443,0.0003,173844,-299.470703125,-0.04898557811975479,1588,8,19450,102.74,1465.0869140625,723.90520425,0.4064280092716217
573860,0.0003,174261,-275.23309326171875,-0.17873698472976685,1592,8,19497,102.54,1543.0213623046875,739.2956423,0.40009260177612305
574241,0.0003,174642,-292.3354797363281,0.07142601907253265,1596,8,19540,102.6,1502.592041015625,755.36458114,0.39948898553848267
574669,0.0003,175070,-244.008056640625,0.14282085001468658,1600,8,19588,102.02,851.016845703125,755.3592927499999,0.3971550464630127
575002,0.0003,175403,-261.9970703125,-0.03704770654439926,1604,8,19626,101.65,979.1966552734375,740.1566205699997,0.4037034511566162
575359,0.0003,175760,-260.3736877441406,0.2697940766811371,1608,8,19667,101.42,775.4188232421875,741.5656991400001,0.4151536226272583
575661,0.0003,176062,-277.127197265625,-0.3774445950984955,1612,8,19703,100.89,972.1189575195312,743.15501995,0.41152340173721313
576061,0.0003,176462,-322.474609375,0.18164904415607452,1616,8,19748,100.84,1882.664306640625,743.64081272,0.4050782024860382
576579,0.0003,176980,-238.98318481445312,0.038480181246995926,1620,8,19805,102.11,756.3193359375,756.52791537,0.40842923521995544
577065,0.0003,177466,-288.03863525390625,0.04011103883385658,1624,8,19859,102.57,2151.043701171875,755.21734286,0.405354768037796
577513,0.0003,177914,-247.31480407714844,0.10334073007106781,1628,8,19909,102.15,841.46630859375,741.5106219300001,0.40586161613464355
577888,0.0003,178289,-289.4075622558594,-0.1703270822763443,1632,8,19952,101.44,982.6180419921875,757.60302953,0.3977486789226532
578304,0.0003,178705,-308.34814453125,0.3936631381511688,1636,8,19998,101.73,712.2689208984375,741.29688288,0.3925771415233612
578686,0.0003,179087,-254.73699951171875,-0.12216521799564362,1640,8,20042,100.7,821.3150634765625,727.95217029,0.386322945356369
579155,0.0003,179556,-254.52976989746094,-0.035674527287483215,1644,8,20094,102.21,1611.05322265625,741.8635150800002,0.39041459560394287
579539,0.0003,179940,-304.54888916015625,0.14214010536670685,1648,8,20138,102.44,1461.599365234375,740.6274622900003,0.39807769656181335
579980,0.0003,180381,-258.82763671875,-0.04159415513277054,1652,8,20187,103.01,1062.15625,739.0180671500001,0.38969311118125916
580367,0.0003,180768,-274.23565673828125,0.20797127485275269,1656,8,20231,102.79,866.1531372070312,754.4719960799999,0.391837477684021
580780,0.0003,181181,-299.5867919921875,0.008451765403151512,1660,8,20277,102.4,1112.490478515625,755.2957788000001,0.38819366693496704
581207,0.0003,181608,-274.2910461425781,0.12979793548583984,1664,8,20325,102.6,824.0730590820312,769.87749158,0.37937912344932556
581647,0.0003,182048,-282.0506591796875,0.016540024429559708,1668,8,20374,103.14,1455.9747314453125,785.8553825799999,0.3852122724056244
582067,0.0003,182468,-306.71954345703125,0.028347615152597427,1672,8,20421,103.05,877.0589599609375,786.2644128699999,0.394698828458786
582384,0.0003,182785,-280.61956787109375,-0.011888496577739716,1676,8,20458,101.94,678.2777099609375,802.38063759,0.380593866109848
582849,0.0003,183250,-292.2440185546875,-0.04872027784585953,1680,8,20510,102.61,856.1158447265625,801.5050954100001,0.38305237889289856
583237,0.0003,183638,-271.15838623046875,-0.0708237886428833,1684,8,20554,101.82,765.7913208007812,803.1181142199999,0.3897494971752167
583621,0.0003,184022,-318.9302978515625,-0.018365859985351562,1688,8,20598,101.78,730.5463256835938,803.6968171999999,0.3790121376514435
583886,0.0003,184287,-288.94256591796875,0.18848013877868652,1692,8,20629,100.26,987.1295166015625,820.73729458,0.3760456144809723
584199,0.0003,184600,-256.8275146484375,-0.2302556335926056,1696,8,20666,99.58,931.5814208984375,820.7615257399999,0.3826965391635895
584585,0.0003,184986,-260.35980224609375,0.31839191913604736,1700,8,20710,99.16,3815.1689453125,821.0333355700001,0.3840043842792511
585037,0.0003,185438,-271.4836730957031,0.30333468317985535,1704,8,20760,100.35,1583.138671875,834.64176763,0.3766556680202484
585519,0.0003,185920,-292.9199523925781,0.1280248761177063,1708,8,20813,101.6,811.26123046875,832.3049206400001,0.37637701630592346
585923,0.0003,186324,-269.0677490234375,0.028948452323675156,1712,8,20859,102.62,1275.764404296875,845.3999167100001,0.37712225317955017
586311,0.0003,186712,-279.95538330078125,0.17008644342422485,1716,8,20903,102.5,1218.3189697265625,845.23699291,0.3846633732318878
586657,0.0003,187058,-239.82034301757812,-0.22157469391822815,1720,8,20943,100.78,689.9352416992188,848.1699040299999,0.3934071362018585
587132,0.0003,187533,-298.83905029296875,-0.10268224775791168,1724,8,20996,100.67,771.42822265625,850.0614421299999,0.3803780972957611
587542,0.0003,187943,-273.21380615234375,-0.019810106605291367,1728,8,21042,100.29,707.2791137695312,865.8671115799999,0.3661385774612427
587984,0.0003,188385,-230.01287841796875,0.19346487522125244,1732,8,21091,100.96,800.7125244140625,864.35293615,0.3740057051181793
588398,0.0003,188799,-285.76129150390625,-0.09212963283061981,1736,8,21138,100.94,726.984619140625,865.457157,0.36840859055519104
588803,0.0003,189204,-299.8399963378906,0.2786490321159363,1740,8,21184,101.17,1079.444580078125,879.66884977,0.37228456139564514
589144,0.0003,189545,-259.41583251953125,-0.03197946399450302,1744,8,21223,99.89,982.1763305664062,881.4633077499999,0.3850417733192444
589596,0.0003,189997,-278.16998291015625,-0.07483866810798645,1748,8,21273,100.57,908.4586791992188,880.8990613300001,0.37418022751808167
590092,0.0003,190493,-290.0208740234375,0.13156668841838837,1752,8,21328,101.12,3353.427978515625,880.0758071399999,0.3763286769390106
590492,0.0003,190893,-270.76824951171875,0.1962573528289795,1756,8,21373,101.25,1103.560546875,879.2657657099999,0.3931610882282257
590863,0.0003,191264,-264.1011657714844,-0.28404393792152405,1760,8,21416,100.83,747.098388671875,880.0783593399999,0.37787991762161255
591243,0.0003,191644,-286.8497314453125,-0.0859367698431015,1764,8,21459,100.36,1019.58935546875,867.1597178499999,0.3667612075805664
591657,0.0003,192058,-300.259765625,0.05492629110813141,1768,8,21505,100.1,702.3466796875,865.2957408199999,0.37545350193977356
592176,0.0003,192577,-302.6029052734375,0.17436520755290985,1772,8,21562,101.09,850.2915649414062,863.8679038500002,0.39052319526672363
592713,0.0003,193114,-271.5043640136719,-0.24997863173484802,1776,8,21621,103.29,678.498046875,861.0219257900001,0.38339218497276306
593119,0.0003,193520,-257.590576171875,0.061125606298446655,1780,8,21667,102.7,1043.5841064453125,846.4228840800001,0.37869447469711304
593572,0.0003,193973,-323.63226318359375,0.3101798892021179,1784,8,21718,103.35,809.4938354492188,845.9550630399999,0.3781454563140869
594036,0.0003,194437,-238.8854522705078,-0.23678569495677948,1788,8,21769,104.15,970.4500732421875,843.96794912,0.38228633999824524
594443,0.0003,194844,-283.0830078125,0.16641458868980408,1792,8,21815,105.57,1393.0943603515625,843.6338288200001,0.3922196328639984
594929,0.0003,195330,-276.22564697265625,-0.2644888162612915,1796,8,21869,107.3,645.3086547851562,840.1009388999997,0.3837357461452484
595353,0.0003,195754,-295.0115966796875,-0.06111646071076393,1800,8,21917,107.68,578.7039794921875,839.60455853,0.38473668694496155
595788,0.0003,196189,-316.114501953125,-0.2067980319261551,1804,8,21966,107.51,1006.51806640625,839.7793930399998,0.3792157471179962
596275,0.0003,196676,-336.7108154296875,-0.02187270298600197,1808,8,22020,107.56,945.80517578125,839.52741797,0.3732792139053345
596805,0.0003,197206,-273.27972412109375,-0.08920157700777054,1812,8,22078,108.82,604.93798828125,837.9953037700001,0.3683103322982788
597237,0.0003,197638,-304.44598388671875,-0.0601368173956871,1816,8,22126,109.26,1089.1435546875,837.12702229,0.3689219653606415
597609,0.0003,198010,-299.96240234375,0.4301411807537079,1820,8,22169,109.52,720.8602294921875,837.0038238899999,0.37452536821365356
598036,0.0003,198437,-298.47314453125,-0.018961768597364426,1824,8,22216,109.04,1153.3814697265625,835.5088724100001,0.3808603286743164
598584,0.0003,198985,-288.79144287109375,0.03694590553641319,1828,8,22277,110.42,3472.30908203125,834.4124197300001,0.3895939588546753
599086,0.0003,199487,-294.99957275390625,-0.11531424522399902,1832,8,22332,111.02,920.9631958007812,819.16873367,0.37807345390319824
599530,0.0003,199931,-310.184814453125,0.1796564757823944,1836,8,22382,111.32,884.1131591796875,834.43000862,0.3775622844696045
599947,0.0003,200348,-295.1415100097656,0.03034626692533493,1840,8,22428,111.44,691.9727783203125,834.8344480400001,0.38637837767601013
